"Molecule","Library","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex"
"Cc1cc(=O)[nH]c(=S)[nH]1","Maybridge",6.8533711511285205,5.710343431045078,3.0773502691896257,3.4391575887554247,4.1815405503520555,2.8938468501173515,1.0773502691896257,1.393846850117352,7.111111111111111,2.722222222222222,2.0,5.503772359036836,2.030405297048131,1.4387053042467066,1.2416542835039421
"CCCCCc1ccccn1","Maybridge",7.941311299868554,7.085041797004652,6.637828201504694,7.234204518682006,5.4318516525781355,4.331140993871775,3.849335306374634,4.523603362114273,9.090909090909092,5.625,3.78698224852071,7.090025057851238,4.265665499999999,2.800301964497041,2.749425025764684
"FC(F)(F)c1cccc(c1)-n1sccc1=O","Maybridge",11.759148545064336,8.678201791520845,5.464101615137755,6.474691494688162,7.482181813234284,5.1664894619115085,2.6933756729740645,3.8299165869141283,12.456747404844291,4.704000000000001,2.831111111111111,9.780701442513635,3.6287927568914125,2.155136008986689,2.2182586594944294
"CCc1nccn1Cc1ccccc1","Maybridge",9.803118619434354,8.350092637700392,7.455665446700477,8.51866156905818,6.898178147766922,4.938069639240507,3.6582304982293876,4.840099943041999,10.515555555555556,5.185595567867036,2.75,7.3285824400000035,3.5023843462603894,1.812987064236112,1.8333937441524841
"Nc1cccc(Cl)c1","Maybridge",5.983127663125442,5.02064476497581,3.309401076758503,3.9831276631254413,3.787693700234704,2.676989049154572,1.821367205045918,2.632993161855452,6.125,2.52,1.8,4.964027627955922,1.9722413502021443,1.3659465407974523,1.2237825689250668
"Cc1ccc(cc1)C(=O)CCN1CCOCC1","Maybridge",12.087575669810528,10.315751940305475,9.05204176387779,9.803118619434354,8.25402019542349,6.155078308111264,4.424920595639192,5.451925054842274,13.432098765432098,6.805293005671078,4.301783264746227,10.937944098765437,5.465018313799624,3.416381190672155,3.5162391067688024
"O=C(N1CCC(=O)CC1)c1ccccc1","Maybridge",10.673362107437432,8.478888647122004,7.21517847069432,8.096011838247806,7.270856947829097,5.132101003957025,3.867790383709507,4.9663264951887856,11.484375,5.365079365079366,2.9822485207100593,8.143686035156252,3.7011930272108855,2.011199889053255,2.009423597940999
"Fc1cccc(F)c1C(=O)N1CCSCC1","Maybridge",11.543605595440512,9.396613635688933,6.560477932315068,7.2591485450643365,7.698377302757663,6.1642186914499835,2.9940169358562922,3.8164965809277263,12.456747404844291,5.55765595463138,2.831111111111111,10.457733245175136,4.607272345353335,2.324810765223372,3.0113515734735996
"COc1ccc(cc1)C1Nc2ccccc2O1","Maybridge",11.664925939000154,9.51264900363436,8.196152422706634,9.54360559544051,8.364504642955708,5.528266584748412,3.9373926088303572,5.616156409449845,12.055401662049862,5.325443786982248,2.56,8.613502445983382,3.7172273417159776,1.7537876595918374,1.8834321647145222
"Cc1ccc(C)n1-c1cc(C)ccn1","Maybridge",10.129392033067417,8.781178536948046,7.886751345948129,8.844934982691242,6.681540550352056,4.762668420387809,3.6100423396407315,4.773292259888192,10.515555555555556,4.244897959183674,2.1728395061728394,7.3285824400000035,2.86703117687075,1.4324836063100144,1.5008053098391088
"FC(F)(F)c1cccc(c1)S(=O)(=O)N1CCCC1","Maybridge",13.388905057061258,10.260176668351649,6.6378282015046945,7.311554787871632,8.315515146567618,6.930864439794394,3.571367205045918,4.421668296450265,14.409972299168976,5.174791914387633,3.1346938775510207,13.300442579799295,4.752601923842622,2.8683556026923576,3.5117616107062477
"O=S(=O)(CCN1CCSCC1)c1ccccc1","Maybridge",12.139981912617824,11.342591952278278,7.629392033067416,8.35552486224165,8.183469977507402,8.569815547622584,3.410683602522959,4.316496580927725,13.432098765432098,6.25,3.9999999999999996,13.982661036957852,6.523154486835359,4.183444119695395,5.3653563577135035
"CC1(C)Cc2c(sc(SCCO)c2C(=O)C1)C#N","Maybridge",13.336498814253964,12.080592348993148,8.32842712474619,8.922285251880867,8.481493688865779,7.611314982243667,4.164213562373096,4.76518498591147,14.409972299168976,5.551020408163265,2.962962962962963,13.674107821980558,5.2504884342222535,2.7958356002584193,3.9886524982009424
"CSc1nccc(n1)-c1cccnc1","Maybridge",9.803118619434354,8.530487273029218,5.964101615137755,6.974691494688162,6.898178147766922,5.398559773363243,2.1160254037844384,3.0580782047249224,10.515555555555556,5.185595567867036,2.75,7.9605019937530175,3.833229228971769,1.995921794367428,2.179602065695865
"C1CN=C(O1)c1c[nH]c2ccccc12","Maybridge",9.38046888862398,7.656426794285046,6.300964908321225,7.2591485450643365,6.949489742783178,4.687334381972813,3.1160254037844384,4.224744871391589,9.2421875,3.8677685950413223,1.648283038501561,6.441136910156253,2.612315597107439,1.0866603007284086,1.2018773152503999
"CC1CCCC(C)N1C(=S)NCc1ccco1","Maybridge",12.25071237662706,11.295385228049732,8.71517847069432,9.259148545064338,8.181540550352056,6.675849120322548,4.280092311161732,4.787693700234704,13.432098765432098,6.25,3.4844444444444442,11.912988354537267,5.49892262233648,3.046222480856594,3.853447127199766
"Cc1nccc(O)c1OCc1ccccc1","Maybridge",11.380468888623982,9.05123414697771,7.748558665513929,8.966255326250884,7.770856947829097,5.084457226118242,3.8862454610443793,5.377010097711745,12.456747404844291,6.074380165289257,3.49519890260631,8.946934256055368,4.256991735537192,2.4044773662551453,2.3804390741513934
"CN1CC2CCC1CC(C2)=NO","Maybridge",8.55204176387779,7.531875230811865,6.19023444431199,6.267584713501616,5.792024997884274,4.693595282519799,3.248348233505863,3.3577380332470415,8.591715976331361,3.3950617283950617,1.7013232514177694,7.926230769230767,3.1072932098765422,1.547415879017013,2.052426920762107
"CN1c2ccc(C)cc2C(C)(C)C11CCCC(=O)N1","Maybridge",13.836498814253964,12.208833037092342,10.85337115112852,11.552041763877789,8.882664267394897,7.043691989130981,5.445140652899133,6.344153580030361,13.959183673469388,4.5,1.8432000000000002,10.958455129251705,3.4814615155709356,1.4098066848000006,2.0079705159263543
"CC12NC(=O)CN1CCc1ccccc21","Maybridge",10.466255326250886,8.786183306281968,7.430721420318147,8.18179827587471,7.1993252955529,5.34464352539176,3.784457050376174,4.755001629783599,10.173010380622838,3.5,1.472607742878013,7.734375,2.6039894600591715,1.0762760226442658,1.3426820653430103
"Fc1ccccc1C1NC(=O)CS1","Maybridge",9.259148545064338,7.604815761999356,5.093858127134677,5.844934982691241,6.270856947829097,4.974492495680057,2.4695787943777123,3.391411538058256,9.551020408163264,4.022160664819944,2.083333333333333,7.790064008538266,3.2197131155178345,1.6413283084105688,1.9293670199241608
"CC(C)(C)NC(=S)N1CCSCC1","Maybridge",9.897341225498538,10.225130463029327,6.82842712474619,6.905777393935816,5.988981864507822,6.200485573048327,2.5,2.5,11.076923076923077,4.481481481481481,4.152249134948097,12.134187169530634,4.948347030101204,4.615486649226871,4.618782234079927
"Cc1ccc(CN2C(SCC2=O)c2cccnc2)cc1","Maybridge",13.949382989376328,12.137786337935097,9.610365985079728,10.957819157813606,9.737183443017882,7.65285361989479,4.561166056683571,6.176669926233864,14.917355371900827,6.84,3.6213017751479293,11.568438565139818,5.227932855630296,2.738494262292947,3.023951003151753
"Fc1ccc(OCCC(=O)N2CCSCC2)cc1","Maybridge",12.794682450997076,10.918461284706291,8.05204176387779,8.803118619434354,8.75402019542349,7.148939394555014,3.6749205956391924,4.541241452319315,14.409972299168976,7.555555555555555,4.897959183673469,12.48404148519537,6.48692287032852,4.177198842769271,4.499056345802437
"O=C1CCC(=NN1)c1cccs1","Maybridge",8.388905057061258,7.226471127297383,4.646264369941973,5.2675847135016145,5.860173345306138,4.6332655400622595,2.412448582448027,3.0580782047249224,8.591715976331361,3.8062283737024223,2.0408163265306123,6.914652937271912,2.9967268132870752,1.5791515887858263,1.7267771551414142
"OCc1ccccc1N1CCN(Cc2ccccc2)CC1","Maybridge",14.493353063746348,12.280433896325796,10.938793109825921,12.338652525367094,10.364504642955708,7.566114046750139,5.445140652899132,7.282823076116512,15.879017013232515,8.022222222222222,4.260355029585799,12.159147793950856,6.054533870000004,3.179687497041422,3.505617721371966
"COc1ccc(cc1)C1=NCCc2sccc12","Maybridge",11.664925939000154,10.458521934866262,8.378315177510851,9.54360559544051,8.381341395361316,6.518615279912292,4.0469290635673385,5.449489742783179,12.055401662049862,5.325443786982248,2.419753086419753,9.778279693916614,4.258622741683728,1.9132013702614232,2.4495296634739705
"O=C(CC#N)N1CCSCC1","Maybridge",8.104448006685086,7.062954258788107,4.535533905932738,4.81999095630891,5.342535255101096,4.72295086152099,1.707106781186548,1.9082482904638627,9.090909090909092,4.792899408284024,2.8444444444444446,7.951953406376236,4.130940027449595,2.4194394052519557,2.986276602073978
"OC(c1c[nH]c2ccccc12)c1ccccn1","Maybridge",11.664925939000156,9.167929882896177,7.773502691896258,9.250712376627058,8.360173345306137,5.510730519407992,4.232050807568878,5.9663264951887856,12.055401662049862,5.325443786982248,2.419753086419753,8.092960313019395,3.476399368343197,1.5444708125000008,1.6549624776592462
"OCCCC(=O)NC1Cc2ccccc2C1","Maybridge",11.380468888623982,9.27774713784469,7.922285251880869,8.673362107437432,7.792024997884274,5.763534067740756,4.704507021897174,5.691071366580375,12.456747404844291,6.074380165289257,3.49519890260631,9.649383650519031,4.618252840909091,2.620177469135802,2.785205841064453
"FC(F)(F)c1cccc(c1)N1CCCC1=O","Maybridge",11.759148545064336,8.420076725309649,6.430721420318147,7.18179827587471,7.482181813234284,4.95943281190176,3.424920595639192,4.329916586914128,12.456747404844291,4.704000000000001,2.831111111111111,9.290786216477333,3.433421842181336,2.0330015247712305,1.9936992704181604
"N#CC(C1CCC=CC1)N1CCOCC1","Maybridge",10.510225400620902,9.061824026528116,7.7591485450643365,8.225768350244728,7.41501490017253,5.7799464518373735,4.088334963116932,4.558078204724922,11.484375,5.915,2.9822485207100593,9.79414678125,4.98269694,2.486987538461538,3.253417679789681
"OC(CN1CCOCC1)c1ccccc1","Maybridge",10.510225400620904,8.802311002534273,7.499635521070494,8.225768350244728,7.360173345306138,5.391839484568937,3.607607027581635,4.558078204724922,11.484375,5.915,3.5,9.707838468750001,4.935303620000001,2.889313625,3.1940753558131427
"CCc1cc2c(nc[nH]c2=O)s1","Maybridge",8.552041763877789,7.442014076921209,4.8618073195657985,5.430721420318145,5.808861750289882,4.587360279684921,2.138010440969447,2.5985183192448034,8.591715976331361,3.3950617283950617,1.5625,6.914652937271912,2.673006324197422,1.209037935164148,1.540242585913175
"FC(F)(F)c1ccc(Nc2n[nH]c(=S)s2)cc1","Maybridge",12.466255326250886,9.83999783406932,4.809401076758503,5.637828201504693,7.94850830842307,5.6726448171471,2.071367205045918,2.921668296450265,13.432098765432098,5.325443786982248,3.7288941736028534,11.382073863774542,4.462650963714369,3.0971229085526946,2.9878954645436226
"Cc1cccn(Cc2c(F)cccc2Cl)c1=O","Maybridge",12.41384908344359,10.038528174325034,7.671208396324303,8.836498814253963,8.092224152875014,5.56099867247541,3.8029121277110463,5.210343431045078,13.432098765432098,5.760000000000001,3.0625,10.319205228282707,4.345915209763416,2.2775160983472023,2.638022997309646
"Cc1ccc2NC(=O)C(=O)c2c1","Maybridge",8.71517847069432,6.548547388496603,5.232050807568877,6.008071689507772,5.681540550352056,3.6462821621764476,2.7380338717125845,3.7103434310450782,8.591715976331361,3.0470914127423825,1.4400000000000002,5.521959319526629,1.8691236149584496,0.8511178000000004,0.8601020470805928
"O=C(N1CCOCC1)c1ccccc1","Maybridge",9.803118619434354,7.978888647122004,6.71517847069432,7.51866156905818,6.877010097711745,4.798220346728172,3.160683602522959,4.149829914261059,10.515555555555556,5.185595567867036,2.75,7.823541666666666,3.7613833102493075,1.9561360677083333,2.101952789431432
"COc1ccc(OC)c(CN)c1","Maybridge",8.974691494688164,7.333004438872777,5.939157588755425,6.560477932315068,5.812391710140018,3.724580424161311,2.0915872623058585,2.8745747856526487,10.083333333333332,4.888888888888889,2.4930747922437675,8.138271166666668,3.861270435555556,1.9356483324099727,2.6186721543653517
"Cc1cccc(O)c1N","Maybridge",6.8533711511285205,5.256614672258461,4.232050807568877,4.85337115112852,4.215214055163271,2.7562988682010845,2.2440169358562922,3.0605135167840185,7.111111111111111,2.722222222222222,1.4693877551020407,4.939569444444445,1.791997395833334,0.9173093112244901,0.9835217312202617
"CN1C2CCC1CC(N)C2","Maybridge",7.1378282015046945,6.585041797004652,5.560477932315068,5.560477932315068,4.770856947829097,4.246434451110792,2.9494897427831783,2.9494897427831783,6.694214876033058,2.25,1.0158730158730158,6.694214876033058,2.25,1.0158730158730158,1.5061983471074383
"COC(=O)c1sc(cc1N)C(C)(C)C","Maybridge",10.930721420318147,9.695941990698566,7.077350269189626,7.516507857945051,6.358390573146595,5.157266856103754,2.8273502691896257,3.2718383821892054,12.071428571428571,4.244897959183674,2.75,10.787328210850442,3.758108917397982,2.4173017961637195,2.895711024578276
"OC(=O)c1ccc(o1)C#Cc1ccccc1","Maybridge",11.380468888623982,8.305162060755068,7.0414518843273814,8.673362107437432,7.7540201954234895,4.657346438491692,3.821367205045919,5.782823076116512,12.456747404844291,6.074380165289257,3.769230769230769,8.113300816609,3.830204826446282,2.3191360000000003,1.942225246636647
"CNCc1csc(n1)-c1cccc(Cl)c1","Maybridge",10.673362107437434,9.899710013053907,6.593858127134677,7.55204176387779,7.292024997884275,5.90078864272342,2.7135957302340046,3.782823076116512,11.484375,5.365079365079366,2.9822485207100593,10.584653600387146,4.914082655204744,2.7177124198634215,3.4675908446008616
"CNCc1ccnc(c1)N1CCCCC1","Maybridge",10.510225400620904,9.36911868568808,7.974691494688164,8.518661569058182,7.398178147766922,5.744333535585115,3.552912127711046,4.132993161855452,11.484375,5.915,3.2256,9.263023441406254,4.6914092525000015,2.523317601600001,2.897108925275847
"CSC1=NCCN1","Maybridge",5.112884175122364,5.086172029264643,2.914213562373095,2.9915638315627207,3.4318516525781364,3.4805052614474743,0.5000000000000001,0.4999999999999999,5.142857142857142,2.34375,1.1851851851851851,5.216675952871134,2.383819113008087,1.2090447426931186,1.7765159775462689
"Cc1ccc(C)n1CCN1CCNCC1","Maybridge",10.673362107437432,9.791768416498453,8.397341225498538,8.811554787871632,7.270856947829097,5.8299150432768165,3.410683602522959,3.9711971193069773,11.484375,5.365079365079366,2.9822485207100593,9.90274918359375,4.573572541950114,2.51858475,3.019396117060219
"NCc1cccc2OCCCOc12","Maybridge",9.096011838247808,7.454324782432421,6.060477932315068,6.68179827587471,6.41501490017253,4.491417176566919,3.097570326449566,3.891411538058256,9.551020408163264,4.481481481481481,2.083333333333333,7.848756367346939,3.6170094074074077,1.6558927916666668,2.183771201318667
"Nc1cscc1S(=O)(=O)c1ccccc1","Maybridge",10.88890505706126,9.384788477227913,5.5414518843273814,6.68179827587471,7.121027033568038,6.665667440072081,2.738033871712585,3.9663264951887856,11.484375,4.472589792060492,2.24,10.390136040976905,4.015542785478595,1.9985448199989369,2.7814690546323964
"O=c1c2ccccc2oc2ncccc12","Maybridge",10.250712376627058,7.805162060755066,6.5414518843273814,7.836498814253963,7.360173345306137,4.626870193644041,3.532692070451106,5.058078204724922,10.173010380622838,4.107638888888888,1.7439446366782008,6.636577854671282,2.588265625000001,1.0677517301038069,1.1451484219254622
"Fc1cnc(=O)[nH]c1","Maybridge",5.983127663125442,3.8881268973522998,2.1547005383792515,2.5689141007523464,3.7876937002347035,1.9909374730181237,0.5773502691896257,0.816496580927726,6.125,2.52,1.8,3.7732871069719343,1.4257553058377992,0.9433622254100259,0.6724730141518244
"Oc1ccc(Cc2ccccc2O)cc1","Maybridge",10.673362107437434,8.22033612570347,7.3259089347035555,8.673362107437432,7.2540201954234895,4.80303785092205,4.355824255422092,6.099319657044238,11.484375,5.365079365079366,3.2256,8.124564000000003,3.6917632290249447,2.169408614400001,1.999597775137322
"N#CCCNC1CCCCC1","Maybridge",7.9413112998685556,6.974311332995418,6.02709773749546,6.234204518682006,5.431851652578136,4.5358852944590655,3.670049971521,3.816496580927726,9.090909090909092,5.625,3.78698224852071,7.879601719008265,4.799031999999999,3.1855609940828398,3.4376782542523325
"COc1ccccc1C1CCN(CC1)C(=O)C1CCC1","Maybridge",13.949382989376328,12.177559259871275,10.91384908344359,11.664925939000156,9.792024997884274,7.710252610946085,6.037693700234704,6.949489742783178,14.917355371900827,6.84,3.276621058893516,12.20541709710744,5.533315972222222,2.628708729922665,3.3768214685529387
"Cc1ccc(cc1N)C(O)=O","Maybridge",8.430721420318147,6.164862962722324,4.732050807568877,5.430721420318145,5.109060905280623,3.2044399492893083,2.4880338717125845,3.3770100977117448,9.090909090909092,3.6,2.2145328719723185,6.169292355371901,2.3357638888888888,1.379487456747405,1.310000936697815
"COc1ccc(cc1)C#N","Maybridge",7.397341225498538,5.664862962722324,4.809401076758503,5.690234444311989,4.863703305156273,2.9073464384916914,2.071367205045918,3.041241452319315,8.1,4.0,2.2857142857142856,5.235924240000001,2.4417335000000002,1.3303797142857143,1.2784731620270045
"O=C1CCCCN1CN1CCCCC1","Maybridge",9.803118619434356,8.873743293329257,7.571067811865477,7.648418081055102,6.860173345306137,5.862423163659375,3.853553390593274,3.9082482904638627,10.515555555555556,5.185595567867036,2.9943289224952743,9.440987453333335,4.614264479224378,2.646252697542534,3.1116580753370733
